,id,title,release_date,popularity,vote_average,vote_count
434,667520,A Whisker Away,2020-06-18,39.971,7.9,1316
435,210577,Gone Girl,2014-10-01,90.676,7.893,18006
436,48035,Ordet,1955-01-09,13.805,7.9,333
437,32085,Vincent,1982-10-01,12.584,7.891,821
438,20271,Divorce Italian Style,1961-12-20,13.892,7.9,423
439,522212,Just Mercy,2019-12-25,20.199,7.89,2134
440,11036,The Notebook,2004-06-25,67.028,7.889,11058
441,552532,Charm City Kings,2020-01-27,18.007,7.9,443
442,2721,Z,1969-02-26,14.212,7.9,487
443,827,Diabolique,1955-01-29,16.581,7.9,896
444,331482,Little Women,2019-12-25,58.363,7.886,6004
445,31411,The Cameraman,1928-09-10,16.87,7.9,345
446,3083,Mr. Smith Goes to Washington,1939-10-19,13.136,7.9,987
447,804,Roman Holiday,1953-08-26,38.784,7.884,1926
448,183011,Justice League: The Flashpoint Paradox,2013-07-30,26.759,7.9,1762
449,3034,Young Frankenstein,1974-12-15,27.156,7.884,3015
450,30017,Close-Up,1990-05-09,10.44,7.9,346
451,25538,Yi Yi,2000-09-20,18.121,7.9,495
452,662,La Jetée,1962-02-16,13.535,7.878,837
453,438695,Sing 2,2021-12-01,129.612,7.877,4161
454,393,Kill Bill: Vol. 2,2004-04-16,45.166,7.877,13369
455,10728,Faust,1926-10-13,16.891,7.9,323
456,16,Dancer in the Dark,2000-09-01,23.381,7.876,1692
457,14836,Coraline,2009-02-05,119.485,7.871,7459
458,47796,Mamma Roma,1962-09-22,14.884,7.9,392
459,369557,Sing Street,2016-03-11,40.797,7.869,2191
460,265195,Wild Tales,2014-08-21,26.109,7.9,3211
461,381341,Perfect Strangers,2016-02-11,24.062,7.868,4247
462,52629,El Infierno,2010-09-03,42.822,7.9,624
463,785084,The Whale,2022-12-09,77.43,7.866,3539
464,17295,The Battle of Algiers,1966-09-08,14.449,7.9,704
465,527774,Raya and the Last Dragon,2021-03-03,77.606,7.9,6527
466,530254,The Witch: Part 1. The Subversion,2018-06-27,33.932,7.9,497
467,505192,Shoplifters,2018-06-02,25.128,7.864,1939
468,113,"Spring, Summer, Fall, Winter... and Spring",2003-09-19,35.372,7.864,1007
469,652722,In the Arms of an Assassin,2019-12-06,17.324,7.9,388
470,613,Downfall,2004-09-16,31.515,7.862,3650
471,275,Fargo,1996-03-08,72.608,7.862,7698
472,980489,Gran Turismo,2023-08-09,139.28,7.861,2286
473,180147,We Are the Nobles,2013-03-28,16.675,7.9,474
474,3870,1900,1976-08-28,21.525,7.9,592
475,31442,Ivan's Childhood,1962-05-09,18.926,7.9,684
476,833,Umberto D.,1952-01-20,17.437,7.9,637
477,152601,Her,2013-12-18,48.583,7.858,13814
478,631,Sunrise: A Song of Two Humans,1927-11-04,17.321,7.9,752
479,1607,A Bronx Tale,1993-10-01,53.748,7.857,2310
480,453,A Beautiful Mind,2001-12-14,73.402,7.858,9836
481,632322,All My Life,2020-10-23,14.014,7.9,461
482,1607,A Bronx Tale,1993-10-01,53.748,7.856,2309
483,430424,See You Up There,2017-10-25,13.008,7.855,1226
484,266856,The Theory of Everything,2014-11-26,22.016,7.855,10307
485,777,Grand Illusion,1937-06-04,15.648,7.9,649
486,379170,Sherlock: The Abominable Bride,2016-01-01,26.257,7.9,2200
487,29455,Winter Light,1963-02-11,12.152,7.9,413
488,198,To Be or Not to Be,1942-03-05,11.253,7.9,667
489,235,Stand by Me,1986-08-08,85.681,7.85,5594
490,546554,Knives Out,2019-11-27,60.546,7.849,11765
491,581,Dances with Wolves,1990-03-30,51.629,7.849,4025
492,579245,The Specials,2019-10-23,16.541,7.8,868
493,435129,The Breadwinner,2017-11-17,16.166,7.8,790
494,24238,Mary and Max,2009-02-09,67.092,7.8,1872
495,11293,Paper Moon,1973-05-09,13.425,7.85,670
496,5924,Papillon,1973-12-13,40.202,7.8,1819
497,89,Indiana Jones and the Last Crusade,1989-05-24,69.886,7.847,9720
498,399174,Isle of Dogs,2018-03-23,28.536,7.846,4649
499,16804,Departures,2008-09-13,14.125,7.8,784
500,2440,Joint Security Area,2000-09-09,19.971,7.846,656
501,712454,The Summit of the Gods,2021-09-22,11.823,7.8,323
502,698508,Redeeming Love,2022-01-21,55.143,7.845,432
503,573164,An Egg Rescue,2021-08-12,20.037,7.8,398
504,391,A Fistful of Dollars,1964-09-12,46.664,7.844,3978
505,25364,Ace in the Hole,1951-06-29,16.301,7.8,622
506,24167,Two Women,1960-12-22,21.86,7.8,503
507,14574,The Boy in the Striped Pyjamas,2008-05-07,72.798,7.843,6868
508,585,"Monsters, Inc.",2001-11-01,134.864,7.843,17809
509,115,The Big Lebowski,1998-03-06,41.438,7.843,10783
510,582927,I'm No Longer Here,2019-10-21,13.123,7.8,464
511,59440,Warrior,2011-09-09,45.552,7.842,4350
512,594634,Close to the Horizon,2019-10-10,26.544,7.8,464
513,94047,My Way,2011-12-21,14.721,7.8,368
514,1394,Nostalgia,1983-05-01,19.221,7.84,487
515,940721,Godzilla Minus One,2023-11-03,362.734,7.8,485
516,293299,Feast,2014-10-25,9.937,7.8,826
517,23160,Werckmeister Harmonies,2001-02-01,16.706,7.8,300
518,9479,The Nightmare Before Christmas,1993-10-09,59.069,7.837,9050
519,596,The Grapes of Wrath,1940-03-15,21.984,7.8,915
520,6075,Carlito's Way,1993-11-10,34.908,7.836,2986
521,523781,Words on Bathroom Walls,2020-08-21,21.519,7.829,560
522,968,Dog Day Afternoon,1975-09-21,27.612,7.835,2817
523,593,Solaris,1972-03-20,24.188,7.8,1498
524,940721,Godzilla Minus One,2023-11-03,362.734,7.839,483
525,185789,Mulholland Dr.,1999-01-01,10.28,7.8,458
526,3078,It Happened One Night,1934-02-22,20.662,7.833,1169
527,826,The Bridge on the River Kwai,1957-10-11,25.7,7.832,1978
528,200727,"Love, Rosie",2014-10-16,38.671,7.831,6054
529,31056,A Short Film About Love,1988-08-21,14.439,7.8,338
530,152742,The Best Offer,2013-01-01,21.911,7.83,2745
531,83564,La luna,2012-02-10,10.997,7.83,762
532,301,Rio Bravo,1959-03-18,32.592,7.828,1082
533,93,Anatomy of a Murder,1959-07-01,18.893,7.8,907
534,16859,Kiki's Delivery Service,1989-07-29,54.636,7.826,3847
535,11830,Tampopo,1985-11-23,20.227,7.8,322
536,398924,A Bag of Marbles,2017-01-18,14.413,7.8,814
537,10774,Network,1976-11-14,26.267,7.8,1617
538,12,Finding Nemo,2003-05-30,113.446,7.824,18628
539,32480,The Marquis of Grillo,1981-12-23,7.061,7.8,448
540,32480,The Marquis of Grillo,1981-12-23,7.061,7.8,448
541,11953,Kagemusha,1980-04-26,23.301,7.823,609
542,10191,How to Train Your Dragon,2010-03-18,94.416,7.823,12525
543,31011,Mr. Nobody,2009-11-06,33.46,7.821,5668
544,10775,Infernal Affairs,2002-12-12,24.572,7.82,1547
545,1018,Mulholland Drive,2001-06-06,55.972,7.82,5928
546,80,Before Sunset,2004-06-16,26.956,7.82,3215
547,650031,The Shadow in My Eye,2021-10-28,21.406,7.819,461
548,33320,Millennium Actress,2002-09-14,25.421,7.822,772
549,2062,Ratatouille,2007-06-28,134.547,7.819,16372
550,792307,Poor Things,2023-12-07,417.203,7.816,3089
551,1675,Day for Night,1973-05-24,16.049,7.8,570
552,314365,Spotlight,2015-11-06,33.074,7.817,7980
553,934,Rififi,1955-04-13,13.69,7.8,521
554,263115,Logan,2017-02-28,145.968,7.816,18589
555,11656,The Virgin Spring,1960-02-08,16.275,7.8,575
556,677638,We Bare Bears: The Movie,2020-06-30,26.657,7.8,796
557,674,Harry Potter and the Goblet of Fire,2005-11-16,119.092,7.814,20012
558,25606,White Collar Blues,1975-03-27,9.185,7.8,805
559,1002185,A Million Miles Away,2023-09-08,43.793,7.8,364
560,1002185,A Million Miles Away,2023-09-08,43.793,7.8,364
561,47931,Elite Squad: The Enemy Within,2010-10-08,25.711,7.808,1777
562,107,Snatch,2000-09-01,70.676,7.808,8667
563,71157,Polisse,2011-10-06,9.148,7.8,1153
564,367412,Whiplash,2013-01-18,12.415,7.8,338
565,1280,3-Iron,2004-10-15,22.604,7.807,1085
566,393559,My Life as a Zucchini,2016-09-22,20.033,7.8,1289
567,5915,Into the Wild,2007-09-21,37.368,7.804,9273
568,56231,The Working Class Goes to Heaven,1971-09-17,8.853,7.8,322
569,4977,Paprika,2006-10-21,51.187,7.803,2256
570,136,Freaks,1932-02-12,23.446,7.804,1120
571,29458,One Hundred Steps,2000-09-01,10.806,7.8,626
572,335578,Land of Mine,2015-12-03,14.875,7.801,1339
573,11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003-05-28,17.374,7.8,389
574,762,Monty Python and the Holy Grail,1975-03-14,33.649,7.802,5521
575,22,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,135.566,7.8,19900
576,581528,"The Gangster, the Cop, the Devil",2019-05-15,74.092,7.8,988
577,554590,Tod@s Caen,2019-08-30,13.763,7.8,472
578,666277,Past Lives,2023-06-02,83.333,7.802,1222
579,359156,Don't Be Bad,2015-09-08,8.82,7.799,943
580,113833,The Normal Heart,2014-05-25,12.587,7.8,842
581,49797,I Saw the Devil,2010-08-12,30.765,7.798,2392
582,11621,Porco Rosso,1992-07-18,35.706,7.8,3114
583,142,Brokeback Mountain,2005-09-10,56.771,7.798,6669
584,348892,Bajrangi Bhaijaan,2015-07-17,15.519,7.8,454
585,323272,War Room,2015-08-28,29.036,7.797,470
586,52345,Lisbela and the Prisoner,2003-08-22,1.345,7.8,367
587,22683,Gifted Hands: The Ben Carson Story,2009-02-07,43.386,7.797,602
588,262,The King of Comedy,1982-12-18,27.71,7.797,2162
589,937746,Io Capitano,2023-09-07,59.437,7.8,458
590,585511,Luck,2022-08-05,83.578,7.796,1605
591,419478,Midnight Sun,2018-03-22,27.187,7.8,3305
592,545611,Everything Everywhere All at Once,2022-03-24,83.644,7.795,5973
593,10315,Fantastic Mr. Fox,2009-10-23,51.337,7.795,5141
594,10193,Toy Story 3,2010-06-16,72.768,7.795,14191
595,5511,Le Samouraï,1967-10-25,30.453,7.8,973
596,2118,L.A. Confidential,1997-09-19,38.255,7.792,4693
597,887,The Best Years of Our Lives,1946-12-25,20.93,7.792,609
598,16237,Teen Titans: Trouble in Tokyo,2006-09-15,47.263,7.8,371
599,13042,Presto,2008-06-27,11.923,7.791,950
600,502,Fail Safe,1964-10-07,19.695,7.8,364
601,609242,The Heist of the Century,2020-01-16,22.922,7.8,754
602,423612,Never Look Away,2018-10-03,17.705,7.8,647
603,84892,The Perks of Being a Wallflower,2012-09-20,46.419,7.79,10138
604,438631,Dune,2021-09-15,639.449,7.79,11249
605,24480,Partly Cloudy,2009-05-28,18.803,7.8,987
606,22843,Evangelion: 2.0 You Can (Not) Advance,2009-06-26,22.857,7.8,807
607,1366,Rocky,1976-11-21,134.597,7.787,7485
608,901563,Close,2022-11-01,38.896,7.8,633
609,277216,Straight Outta Compton,2015-08-11,38.783,7.786,3732
610,9421,The Dinner Game,1998-04-15,17.956,7.8,1834
611,9475,Scent of a Woman,1992-12-23,49.601,7.784,3208
612,562,Die Hard,1988-07-15,48.475,7.784,10691
613,882569,Guy Ritchie's The Covenant,2023-04-19,110.742,7.781,2208
614,843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021-09-14,23.571,7.8,370
615,149870,The Wind Rises,2013-07-20,39.735,7.8,2837
616,126319,Ernest & Celestine,2012-12-12,18.325,7.8,568
617,428493,God's Own Country,2017-08-31,17.66,7.8,865
618,20126,Deep Red,1975-03-07,22.389,7.8,1380
619,14069,The Girl Who Leapt Through Time,2006-07-15,30.497,7.78,1943
620,49026,The Dark Knight Rises,2012-07-17,90.936,7.779,22007
621,18079,Nine Queens,2000-08-31,19.259,7.779,673
622,141,Donnie Darko,2001-01-19,132.545,7.779,11938
623,579974,RRR,2022-03-24,61.112,7.778,1189
624,11697,The Man Who Shot Liberty Valance,1962-04-13,21.001,7.778,1060
625,117,The Untouchables,1987-06-03,42.495,7.775,5380
626,553,Dogville,2003-05-21,28.399,7.8,2315
627,144,Wings of Desire,1987-09-23,27.919,7.772,1227
628,445030,No Game No Life: Zero,2017-07-15,18.715,7.8,367
629,705861,Hustle,2022-06-03,38.324,7.77,2360
630,336804,Mustang,2015-06-17,10.114,7.8,1331
631,1480,Touch of Evil,1958-03-30,30.832,7.77,1355
632,169813,Short Term 12,2013-08-23,10.491,7.768,1239
633,531,The Wrong Trousers,1993-12-17,30.025,7.8,912
634,15916,Angel's Egg,1985-12-22,18.17,7.767,384
635,938008,The Killer,2022-07-13,42.721,7.8,333
636,944401,Dogman,2023-09-27,198.106,7.765,684
637,17483,Shelter,2007-06-16,15.812,7.8,464
638,11602,Through a Glass Darkly,1961-10-16,11.455,7.765,457
639,86837,Amour,2012-09-20,19.997,7.8,1531
640,6844,The Ten Commandments,1956-10-05,96.05,7.8,1525
641,479718,The Outlaws,2017-10-03,47.768,7.761,349
642,11005,Awakenings,1990-12-04,37.808,7.763,2403
643,29845,A Woman Under the Influence,1974-11-18,16.586,7.762,450
644,22596,Safety Last!,1923-04-01,14.064,7.8,465
645,937278,A Man Called Otto,2022-12-28,46.519,7.761,2311
646,14282,Ninja Scroll,1993-06-05,19.989,7.8,589
647,583,Life of Brian,1979-08-17,34.311,7.761,4189
648,10227,PlayTime,1967-12-16,18.785,7.8,530
649,380,Rain Man,1988-12-12,43.514,7.76,6089
650,165,Back to the Future Part II,1989-11-22,50.12,7.76,12299
651,5961,Fanny and Alexander,1982-12-17,15.26,7.8,725
652,925,Do the Right Thing,1989-06-14,24.526,7.759,1666
653,359784,Maudie,2016-06-16,15.048,7.8,430
654,587,Big Fish,2003-12-25,37.568,7.758,6927
655,1417,Pan's Labyrinth,2006-10-10,67.366,7.758,10165
656,21135,L'Eclisse,1962-04-12,12.828,7.8,445
657,12444,Harry Potter and the Deathly Hallows: Part 1,2010-11-17,129.841,7.756,18435
658,303,Notorious,1946-08-21,32.315,7.756,1497
659,396535,Train to Busan,2016-07-20,120.788,7.754,7052
660,30588,Monsieur Verdoux,1947-09-26,12.083,7.8,396
661,25253,Crooks in Clover,1963-11-27,10.135,7.8,484
662,1700,Misery,1990-11-30,95.36,7.754,4394
663,22504,The King and the Mockingbird,1980-03-19,11.514,7.8,356
664,13855,The Chaser,2008-02-14,23.027,7.8,1238
665,873,The Color Purple,1985-12-18,22.02,7.753,1678
666,760774,One Life,2023-09-09,99.375,7.8,302
667,143,All Quiet on the Western Front,1930-04-29,26.159,7.752,744
668,486589,Red Shoes and the Seven Dwarfs,2019-07-25,43.245,7.8,1036
669,273248,The Hateful Eight,2015-12-25,50.219,7.751,13728
670,166428,How to Train Your Dragon: The Hidden World,2019-01-03,99.587,7.751,6080
671,703,Annie Hall,1977-04-19,38.866,7.751,3736
672,14756,Ip Man,2008-12-12,19.098,7.75,3624
673,382591,Two Is a Family,2016-12-07,20.356,7.749,2909
674,11902,Underground,1995-05-13,20.262,7.7,628
675,2108,The Breakfast Club,1985-02-15,40.419,7.748,7727
676,1626,Vivre Sa Vie,1962-09-20,11.672,7.7,596
677,269149,Zootopia,2016-02-11,119.447,7.747,15758
678,27670,Nothing Left to Do But Cry,1984-12-20,8.806,7.7,1093
679,792,Platoon,1986-12-19,89.942,7.747,4315
680,12429,Ponyo,2008-07-19,60.786,7.746,4063
681,696,Manhattan,1979-04-25,39.175,7.746,2272
682,492188,Marriage Story,2019-09-28,36.536,7.745,6699
683,10229,A Walk to Remember,2002-01-25,54.74,7.7,3923
684,603692,John Wick: Chapter 4,2023-03-22,218.48,7.743,5832
685,317442,The Last: Naruto the Movie,2014-12-06,46.546,7.744,1770
686,374473,"I, Daniel Blake",2016-10-21,13.267,7.7,1328
687,45269,The King's Speech,2010-11-26,26.668,7.741,8428
688,322,Mystic River,2003-03-03,34.496,7.741,6337
689,808,Shrek,2001-05-18,146.255,7.74,16436
690,525,The Blues Brothers,1980-06-16,47.952,7.741,3997
691,40662,Batman: Under the Red Hood,2010-07-27,26.747,7.7,1520
692,61979,Three Steps Above Heaven,2010-12-03,68.259,7.738,2914
693,496450,"Miraculous: Ladybug & Cat Noir, The Movie",2023-07-05,121.103,7.7,784
694,33602,Temple Grandin,2010-02-06,13.664,7.7,407
695,776305,Belle,2021-07-16,32.249,7.7,678
696,744114,My Policeman,2022-10-20,16.687,7.7,632
697,656563,Rich in Love,2020-04-30,11.791,7.7,597
698,177572,Big Hero 6,2014-10-24,112.298,7.735,15137
699,5544,Hiroshima Mon Amour,1959-06-10,25.312,7.7,766
700,770254,Back to the Outback,2021-12-03,35.804,7.7,703
701,502033,Sound of Metal,2020-11-20,21.411,7.734,2401
702,10020,Beauty and the Beast,1991-10-22,106.554,7.734,9581
703,726759,Tetris,2023-03-15,46.261,7.733,1132
704,49046,All Quiet on the Western Front,2022-10-07,60.17,7.734,3538
705,12491,Accattone,1961-09-25,14.128,7.7,457
706,843241,The Seven Deadly Sins: Cursed by Light,2021-07-02,22.923,7.7,452
707,413594,Sword Art Online: The Movie – Ordinal Scale,2017-02-18,24.144,7.7,646
708,123025,"Batman: The Dark Knight Returns, Part 1",2012-08-21,27.743,7.7,1519
709,396,Who's Afraid of Virginia Woolf?,1966-06-22,19.904,7.7,766
710,840430,The Holdovers,2023-10-27,74.644,7.73,1119
711,375794,No Manches Frida,2016-09-02,49.932,7.7,829
712,49687,Marriage Italian Style,1964-12-18,12.066,7.7,479
713,334,Magnolia,1999-12-10,34.335,7.73,3392
714,451945,BPM (Beats per Minute),2017-08-23,13.984,7.7,1307
715,12405,Slumdog Millionaire,2008-11-12,46.358,7.729,10240
716,10757,Kabhi Khushi Kabhie Gham,2001-12-14,24.447,7.7,512
717,903,Cool Hand Luke,1967-11-01,28.74,7.7,1334
718,506574,Descendants 3,2019-08-02,61.426,7.7,1425
719,766507,Prey,2022-08-02,140.728,7.727,6249
720,9800,Philadelphia,1993-12-22,28.967,7.727,4069
721,9552,The Exorcist,1973-12-26,66.687,7.727,7644
722,234200,Pride,2014-09-12,18.497,7.7,1251
723,25050,Still Walking,2008-06-28,13.182,7.7,338
724,19026,Azur & Asmar: The Princes' Quest,2006-05-21,15.542,7.7,589
725,203217,My Mom Is a Character,2013-06-21,5.284,7.7,633
726,211954,Instructions Not Included,2013-07-20,33.763,7.7,841
727,30018,Mother,2009-05-28,17.76,7.724,1380
728,15121,The Sound of Music,1965-03-29,38.441,7.721,3107
729,96721,Rush,2013-09-02,46.518,7.719,6845
730,5528,The Chorus,2004-03-17,27.951,7.719,2320
731,672,Harry Potter and the Chamber of Secrets,2002-11-13,157.722,7.72,21211
732,404,The Straight Story,1999-10-15,32.035,7.719,1436
733,393729,Divines,2016-08-31,7.634,7.7,650
734,16052,Selena,1997-03-21,26.966,7.7,1183
735,13187,A Charlie Brown Christmas,1965-12-09,21.972,7.715,642
736,162,Edward Scissorhands,1990-12-07,67.602,7.716,12475
737,963,The Maltese Falcon,1941-10-18,24.294,7.716,1582
738,309,The Celebration,1998-06-19,16.532,7.715,1008
739,216,Ali: Fear Eats the Soul,1974-06-05,16.012,7.7,370
740,24428,The Avengers,2012-04-25,130.376,7.714,29935
741,205,Hotel Rwanda,2004-12-22,26.466,7.713,2732
742,337960,Holding the Man,2015-08-27,12.845,7.7,438
743,40619,Day & Night,2010-06-17,14.516,7.712,847
744,336,"Duck, You Sucker",1971-10-20,28.707,7.7,1006
745,801335,Girl in the Basement,2021-02-27,60.037,7.709,629
746,556984,The Trial of the Chicago 7,2020-09-25,17.735,7.709,2909
747,11220,Fallen Angels,1995-09-06,35.369,7.7,947
748,713776,If Anything Happens I Love You,2020-03-07,9.062,7.7,853
749,539517,Constantine: City of Demons - The Movie,2018-10-04,20.83,7.7,559
750,1040,The Leopard,1963-03-27,15.3,7.7,760
751,3114,The Searchers,1956-05-16,29.468,7.707,1324
752,297222,PK,2014-12-18,17.639,7.7,936
753,242582,Nightcrawler,2014-10-23,60.771,7.706,10380
754,9806,The Incredibles,2004-10-27,78.262,7.705,17094
755,1908,Inherit the Wind,1960-07-07,17.252,7.7,385
756,272,Batman Begins,2005-06-10,82.842,7.705,20262
757,688,The Bridges of Madison County,1995-06-02,28.885,7.704,2035
758,352173,Drishyam,2015-07-30,12.985,7.7,374
759,653,Nosferatu,1922-02-16,31.047,7.703,1868
760,137182,The Broken Circle Breakdown,2012-10-09,8.105,7.7,1012
761,14811,Fiddler on the Roof,1971-11-03,20.588,7.702,535
762,980,The Ox-Bow Incident,1943-03-11,12.889,7.702,349
763,508439,Onward,2020-02-29,38.14,7.7,5914
764,24657,The Sacrifice,1986-05-09,12.268,7.701,489
765,1633,Fried Green Tomatoes,1991-12-27,36.129,7.701,1265
766,632,Stalag 17,1953-05-29,17.548,7.7,573
767,11299,Cowboy Bebop: The Movie,2001-09-01,38.884,7.7,834
768,30959,Kwaidan,1965-01-06,16.247,7.7,351
769,15265,The Red Balloon,1956-08-24,12.192,7.7,364
770,27040,Meshes of the Afternoon,1943-01-01,9.089,7.698,358
771,28162,A Matter of Life and Death,1946-12-15,16.331,7.7,374
772,803700,The Eight Mountains,2022-12-21,16.704,7.694,626
773,83666,Moonrise Kingdom,2012-05-16,21.758,7.694,5633
774,9023,Spirit: Stallion of the Cimarron,2002-05-24,75.699,7.7,4387
775,724495,The Woman King,2022-09-16,54.226,7.693,1913
776,587272,Father There Is Only One,2019-08-02,21.446,7.693,699
777,767,Harry Potter and the Half-Blood Prince,2009-07-15,113.338,7.693,18783
778,869626,Marcel the Shell with Shoes On,2022-06-24,32.999,7.692,476
779,51608,The Man from Nowhere,2010-08-04,31.322,7.691,1237
780,4480,Jean de Florette,1986-08-27,12.018,7.7,518
781,965150,Aftersun,2022-10-21,36.916,7.69,1173
782,573699,White Snake,2019-01-11,28.178,7.7,430
783,1075,"Black Cat, White Cat",1998-06-01,18.698,7.689,696
784,369299,Don't Blame the Kid,2016-05-13,22.33,7.7,607
785,22881,The Blind Side,2009-11-20,61.606,7.689,6122
786,602063,Rurouni Kenshin: The Final,2021-04-23,37.563,7.688,440
787,167581,Free Fall,2013-05-27,15.799,7.7,764
788,158,Knockin' on Heaven's Door,1997-02-20,27.432,7.7,475
789,773,Little Miss Sunshine,2006-07-26,20.677,7.686,6798
790,499,Cléo from 5 to 7,1962-04-11,18.003,7.686,637
791,414906,The Batman,2022-03-01,207.777,7.7,9446
792,8416,The Conformist,1970-07-01,20.519,7.7,620
793,993,Sleuth,1972-12-10,13.371,7.7,576
794,286217,The Martian,2015-09-30,71.206,7.7,19122
795,11898,Kind Hearts and Coronets,1949-06-21,17.651,7.7,506
